"","x"
"1366","NCRNA00095"
"1367","NCRNA00164"
"1368","NCRNA00171"
"1369","NCRNA00189"
"1370","NCRNA00219"
"1371","NCRNA00235"
"1372","NDRG2"
"1373","NDUFAF2"
"1374","NDUFB8"
"1375","NEB"
"1376","NEDD9"
"1377","NEFH"
"1378","NEK3"
"1379","NEUROD2"
"1380","NEUROG1"
"1381","NFATC3"
"1382","NFIB"
"1383","NFIC"
"1384","NFIX"
"1385","NFKB1"
"1386","NHEJ1"
"1387","NHLRC1"
"1388","NHP2L1"
"1389","NKAIN3"
"1390","NKX2"
"1391","NKX2"
"1392","NKX2"
"1393","NKX2"
"1394","NLRP12"
"1395","NME6"
"1396","NMUR2"
"1397","NOM1"
"1398","NOP16"
"1399","NOP56"
"1400","NOS3"
"1401","NOTCH4"
"1402","NOVA2"
"1403","NPAS1"
"1404","NPC1L1"
"1405","NPR1"
"1406","NPSR1"
"1407","NR1I3"
"1408","NR2F2"
"1409","NR3C2"
"1410","NR5A2"
"1411","NR6A1"
"1412","NRARP"
"1413","NRF1"
"1414","NRG3"
"1415","NRTN"
"1416","NSUN5"
"1417","NT5C1B"
"1418","NT5C"
"1419","NTN3"
"1420","NTNG1"
"1421","NTSR2"
"1422","NUDT11"
"1423","NUDT15"
"1424","NUFIP1"
"1425","NUP62CL"
"1426","NXF2B"
"1427","NXF2"
"1428","NXF5"
"1429","NXPH1"
"1430","OCEL1"
"1431","OCM2"
"1432","ODF3L2"
"1433","OGDHL"
"1434","OGN"
"1435","OIT3"
"1436","OMG"
"1437","OMP"
"1438","ONECUT1"
"1439","ONECUT3"
"1440","OPN5"
"1441","OR10A2"
"1442","OR10S1"
"1443","OR10V1"
"1444","OR11H4"
"1445","OR11H6"
"1446","OR13H1"
"1447","OR13J1"
"1448","OR1F1"
"1449","OR1F2P"
"1450","OR1J1"
"1451","OR1J2"
"1452","OR1J4"
"1453","OR1L4"
"1454","OR2A14"
"1455","OR2A25"
"1456","OR2A2"
"1457","OR2A7"
"1458","OR2G6"
"1459","OR2K2"
"1460","OR2M1P"
"1461","OR2T10"
"1462","OR2T8"
"1463","OR3A4"
"1464","OR4A47"
"1465","OR4D5"
"1466","OR4F17"
"1467","OR4F6"
"1468","OR4M1"
"1469","OR51B2"
"1470","OR51B4"
"1471","OR51B5"
"1472","OR51I1"
"1473","OR52D1"
"1474","OR52N1"
"1475","OR52N5"
"1476","OR56B4"
"1477","OR5AK2"
"1478","OR5D14"
"1479","OR5K3"
"1480","OR5M8"
"1481","OR6C2"
"1482","OR6C65"
"1483","OR6C70"
"1484","OR6T1"
"1485","OR6V1"
"1486","OR7E91P"
"1487","OR9A4"
"1488","ORAOV1"
"1489","OSBP"
"1490","OSR1"
"1491","OTOF"
"1492","OTOP2"
"1493","OTOP3"
"1494","OTP"
"1495","OTUD4"
"1496","OTUD6B"
"1497","OTX2"
"1498","OXR1"
"1499","OXSR1"
"1500","P4HTM"
"1501","PABPN1L"
"1502","PACSIN2"
"1503","PAGE3"
"1504","PAGE4"
"1505","PAICS"
"1506","PALB2"
"1507","PANK3"
"1508","PAOX"
"1509","PAPOLG"
"1510","PAPSS1"
"1511","PAPSS2"
"1512","PAQR3"
"1513","PARG"
"1514","PARM1"
"1515","PATL1"
"1516","PAX2"
"1517","PAX8"
"1518","PAXIP1"
"1519","PCDH10"
"1520","PCDH12"
"1521","PCDH1"
"1522","PCDH9"
"1523","PCDHA5"
"1524","PCDHA7"
"1525","PCDHA9"
"1526","PCDHAC1"
"1527","PCDHAC2"
"1528","PCDHB13"
"1529","PCDHB5"
"1530","PCDHB8"
"1531","PCDHGB3"
"1532","PCDHGB8P"
"1533","PCGF6"
"1534","PCID2"
"1535","PCMTD1"
"1536","PCSK1N"
"1537","PC"
"1538","PDCD4"
"1539","PDC"
"1540","PDE11A"
"1541","PDE1A"
"1542","PDE1B"
"1543","PDE1C"
"1544","PDE2A"
"1545","PDE4D"
"1546","PDE6C"
"1547","PDE6H"
"1548","PDE8B"
"1549","PDF"
"1550","PDHA1"
"1551","PDILT"
"1552","PDK1"
"1553","PDK2"
"1554","PDK3"
"1555","PDX1"
"1556","PDZD4"
"1557","PELI3"
"1558","PEX16"
"1559","PF4"
"1560","PFDN4"
"1561","PFKM"
"1562","PFN4"
"1563","PGAM5"
"1564","PGBD4"
"1565","PGK1"
"1566","PGLYRP2"
"1567","PGM5"
"1568","PHACTR1"
"1569","PHACTR2"
"1570","PHACTR3"
"1571","PHAX"
"1572","PHF17"
"1573","PHF21B"
"1574","PHF5A"
"1575","PHF7"
"1576","PHGDH"
"1577","PHIP"
"1578","PHOX2A"
"1579","PHTF1"
"1580","PHTF2"
"1581","PI15"
"1582","PI16"
"1583","PI4K2B"
"1584","PIK3C2B"
"1585","PIN1L"
"1586","PIN4"
"1587","PIP5KL1"
"1588","PITPNC1"
"1589","PITX2"
"1590","PITX3"
"1591","PJA2"
"1592","PKDREJ"
"1593","PKNOX2"
"1594","PL"
"1595","PLA2G2C"
"1596","PLA2G4A"
"1597","PLAC1"
"1598","PLAC9"
"1599","PLCXD2"
"1600","PLCZ1"
"1601","PLD5"
"1602","PLEKHG4"
"1603","PLEKHG6"
"1604","PLGLA"
"1605","PLIN2"
"1606","PLK5P"
"1607","PLN"
"1608","PLSCR4"
"1609","PLTP"
"1610","PLVAP"
"1611","PMAIP1"
"1612","PMS2L2"
"1613","PMS2L4"
"1614","PNCK"
"1615","PNLIPRP2"
"1616","PNMA2"
"1617","PNMA3"
"1618","PNMA6A"
"1619","PNPLA5"
"1620","PODXL"
"1621","POLR2F"
"1622","POLR2J4"
"1623","POLR2J"
"1624","POLR3F"
"1625","POLR3G"
"1626","POM121L4P"
"1627","POM121L8P"
"1628","POMZP3"
"1629","PON2"
"1630","POP7"
"1631","POU4F1"
"1632","POU5F2"
"1633","POU6F1"
"1634","PPAP2A"
"1635","PPAP2B"
"1636","PPFIA1"
"1637","PPIAL4E"
"1638","PPIG"
"1639","PPM1N"
"1640","PPP1R12B"
"1641","PPP3R2"
"1642","PPPDE2"
"1643","PRAMEF10"
"1644","PRAMEF14"
"1645","PRAMEF16"
"1646","PRAMEF17"
"1647","PRAMEF20"
"1648","PRAMEF22"
"1649","PRAMEF9"
"1650","PRAP1"
"1651","PRCP"
"1652","PRDM10"
"1653","PRDM12"
"1654","PRELID2"
"1655","PREX2"
"1656","PRG2"
"1657","PRH1"
"1658","PRIMA1"
"1659","PRKAR1A"
"1660","PRND"
"1661","PRO1768"
"1662","PRPH"
"1663","PRPS1L1"
"1664","PRR18"
"1665","PRR19"
"1666","PRR25"
"1667","PRR5"
"1668","PRR5"
"1669","PRR7"
"1670","PRRT4"
"1671","PRSS30P"
"1672","PRSS38"
"1673","PRSS41"
"1674","PRSS50"
"1675","PRTG"
"1676","PRUNE2"
"1677","PRX"
"1678","PSD2"
"1679","PSG11"
"1680","PSG1"
"1681","PSG7"
"1682","PSMA7"
"1683","PSMC2"
"1684","PSMC3"
"1685","PSMD9"
"1686","PSME4"
"1687","PSMG1"
"1688","PSPC1"
"1689","PSPH"
"1690","PSPN"
"1691","PSTK"
"1692","PTCD1"
"1693","PTCD2"
"1694","PTGIS"
"1695","PTGR2"
"1696","PTH2R"
"1697","PTP4A3"
"1698","PTPN1"
"1699","PTPN20B"
"1700","PTPN5"
"1701","PTPRM"
"1702","PUS7"
"1703","PVT1"
"1704","PWWP2A"
"1705","PXMP2"
"1706","PXT1"
"1707","PYDC2"
"1708","PYY2"
"1709","PYY"
"1710","QDPR"
"1711","QPRT"
"1712","QRFPR"
"1713","QRICH1"
"1714","RAB3IP"
"1715","RAB5B"
"1716","RABIF"
"1717","RABL2B"
"1718","RABL5"
"1719","RAD17"
"1720","RAD51AP2"
"1721","RAD52"
"1722","RAET1K"
"1723","RAG1"
"1724","RALGAPA1"
"1725","RALGAPA2"
"1726","RAMP1"
"1727","RAMP2"
"1728","RANBP17"
"1729","RAPGEF2"
"1730","RASD1"
"1731","RASEF"
"1732","RASGEF1C"
"1733","RASIP1"
"1734","RASL12"
"1735","RAX2"
"1736","RAX"
"1737","RBBP8"
"1738","RBCK1"
"1739","RBM12B"
"1740","RBM15"
"1741","RBM26"
"1742","RBM28"
"1743","RBM3"
"1744","RBM41"
"1745","RBM43"
"1746","RBM47"
"1747","RBM4B"
"1748","RBP3"
"1749","RBP4"
"1750","RBPJL"
"1751","RBPJ"
"1752","RBX1"
"1753","RC3H1"
"1754","RCCD1"
"1755","RD3"
"1756","REG1B"
"1757","REG3A"
"1758","REG3G"
"1759","RELL2"
"1760","RELN"
"1761","REM2"
"1762","REPS2"
"1763","RERG"
"1764","REST"
"1765","RFC1"
"1766","RFESD"
"1767","RFPL2"
"1768","RFX6"
"1769","RFXAP"
"1770","RGAG4"
"1771","RGPD1"
"1772","RGPD4"
"1773","RGPD5"
"1774","RGS2"
"1775","RGS5"
"1776","RGS7BP"
"1777","RHAG"
"1778","RHEBL1"
"1779","RHEB"
"1780","RHOJ"
"1781","RHOU"
"1782","RIOK2"
"1783","RIPPLY1"
"1784","RIT2"
"1785","RLBP1"
"1786","RLIM"
"1787","RMST"
"1788","RNASEH2C"
"1789","RNF10"
"1790","RNF122"
"1791","RNF126P1"
"1792","RNF146"
"1793","RNF175"
"1794","RNF219"
"1795","RNF32"
"1796","RNF43"
"1797","RNF4"
"1798","RNF6"
"1799","RNF8"
"1800","RNFT2"
"1801","RNH1"
"1802","RNU4ATAC"
"1803","ROBO4"
"1804","ROPN1B"
"1805","ROR1"
"1806","RPA4"
"1807","RPF2"
"1808","RPL23AP32"
"1809","RPP30"
"1810","RPRML"
"1811","RPS24"
"1812","RRAGA"
"1813","RRH"
"1814","RRM2B"
"1815","RRP12"
"1816","RRP1"
"1817","RRP9"
"1818","RSPH6A"
"1819","RSPO1"
"1820","RTN3"
"1821","RTP2"
"1822","RUFY2"
"1823","RUNDC3B"
"1824","RUSC1"
"1825","RWDD1"
"1826","RWDD4A"
"1827","RXFP1"
"1828","RXFP4"
"1829","RYR1"
"1830","S100A1"
"1831","S1PR5"
"1832","SAC3D1"
"1833","SACS"
"1834","SAGE1"
"1835","SAMD11"
"1836","SAMD7"
"1837","SAMD8"
"1838","SASH1"
"1839","SATB1"
"1840","SATL1"
"1841","SBDSP1"
"1842","SCAMP2"
"1843","SCARA5"
"1844","SCARB2"
"1845","SCARNA11"
"1846","SCARNA15"
"1847","SCARNA17"
"1848","SCARNA7"
"1849","SCARNA8"
"1850","SCD"
"1851","SCGB2A2"
"1852","SCLT1"
"1853","SCN2A"
"1854","SCN7A"
"1855","SCRG1"
"1856","SCUBE2"
"1857","SDCBP"
"1858","SDR42E1"
"1859","SEBOX"
"1860","SEC14L1"
"1861","SEC23B"
"1862","SELO"
"1863","SELV"
"1864","SEMA3G"
"1865","SEPP1"
"1866","SEPT12"
"1867","SEPT2"
"1868","SEPT7L"
"1869","SERGEF"
"1870","SERINC1"
"1871","SERPINB6"
"1872","SESN1"
"1873","SETD6"
"1874","SETD7"
"1875","SFMBT1"
"1876","SFRS13B"
"1877","SGCA"
"1878","SGCZ"
"1879","SGSH"
"1880","SH2B2"
"1881","SH3D19"
"1882","SH3RF1"
"1883","SHFM1"
"1884","SHOC2"
"1885","SHOX2"
"1886","SHROOM3"
"1887","SHROOM4"
"1888","SIGLECP3"
"1889","SIM2"
"1890","SIRT1"
"1891","SIRT4"
"1892","SIX3"
"1893","SIX6"
"1894","SKAP2"
"1895","SLC10A2"
"1896","SLC14A1"
"1897","SLC16A10"
"1898","SLC16A12"
"1899","SLC16A9"
"1900","SLC18A2"
"1901","SLC19A1"
"1902","SLC1A3"
"1903","SLC1A5"
"1904","SLC22A10"
"1905","SLC22A11"
"1906","SLC22A12"
"1907","SLC22A20"
"1908","SLC22A25"
"1909","SLC22A8"
"1910","SLC22A9"
"1911","SLC23A2"
"1912","SLC24A6"
"1913","SLC25A12"
"1914","SLC25A13"
"1915","SLC25A21"
"1916","SLC25A26"
"1917","SLC25A31"
"1918","SLC25A39"
"1919","SLC25A43"
"1920","SLC26A6"
"1921","SLC29A1"
"1922","SLC29A2"
"1923","SLC29A4"
"1924","SLC2A7"
"1925","SLC34A1"
"1926","SLC35B4"
"1927","SLC35C1"
"1928","SLC3A1"
"1929","SLC43A1"
"1930","SLC43A2"
"1931","SLC44A2"
"1932","SLC4A9"
"1933","SLC5A11"
"1934","SLC5A2"
"1935","SLC6A10P"
"1936","SLC6A5"
"1937","SLC7A14"
"1938","SLC7A5P1"
"1939","SLC9A10"
"1940","SLC9A3R2"
"1941","SLCO1A2"
"1942","SLCO1B1"
"1943","SLCO1B3"
"1944","SLCO1C1"
"1945","SLCO2A1"
"1946","SLCO6A1"
"1947","SLIT3"
"1948","SLMO1"
"1949","SLN"
"1950","SMARCA5"
"1951","SMARCD3"
"1952","SMC1B"
"1953","SMC6"
"1954","SMCR5"
"1955","SMNDC1"
"1956","SMPDL3A"
"1957","SMTNL2"
"1958","SNAR"
"1959","SNAR"
"1960","SNAR"
"1961","SNAR"
"1962","SNAR"
"1963","SNAR"
"1964","SNCB"
"1965","SNHG10"
"1966","SNHG3"
"1967","SNORA11B"
"1968","SNORA11D"
"1969","SNORA11E"
"1970","SNORA12"
"1971","SNORA19"
"1972","SNORA20"
"1973","SNORA25"
"1974","SNORA27"
"1975","SNORA2A"
"1976","SNORA2B"
"1977","SNORA37"
"1978","SNORA38"
"1979","SNORA41"
"1980","SNORA44"
"1981","SNORA4"
"1982","SNORA51"
"1983","SNORA55"
"1984","SNORA58"
"1985","SNORA5A"
"1986","SNORA68"
"1987","SNORA69"
"1988","SNORA70B"
"1989","SNORA71C"
"1990","SNORA80"
"1991","SNORA84"
"1992","SNORA9"
"1993","SNORD15B"
"1994","SNORD17"
"1995","SNORD89"
"1996","SNRK"
"1997","SNRNP48"
"1998","SNRPB2"
"1999","SNRPB"
"2000","SNRPN"
"2001","SNTB1"
"2002","SNX18"
"2003","SOD3"
"2004","SOHLH1"
"2005","SORBS1"
"2006","SORT1"
"2007","SOX17"
"2008","SOX18"
"2009","SOX1"
"2010","SOX30"
"2011","SOX6"
"2012","SPANXN2"
"2013","SPANXN5"
"2014","SPARCL1"
"2015","SPATA16"
"2016","SPATA24"
"2017","SPATA6"
"2018","SPDYA"
"2019","SPDYE3"
"2020","SPDYE4"
"2021","SPERT"
"2022","SPESP1"
"2023","SPHKAP"
"2024","SPINK14"
"2025","SPINK9"
"2026","SPINT4"
"2027","SPIRE2"
"2028","SPNS2"
"2029","SPO11"
"2030","SPRY1"
"2031","SPRYD5"
"2032","SPSB2"
"2033","SPTBN1"
"2034","SPZ1"
"2035","SRCIN1"
"2036","SREBF1"
"2037","SRP72"
"2038","SRRM4"
"2039","SRY"
"2040","ST3GAL6"
"2041","ST7OT1"
"2042","ST7OT3"
"2043","STAMBP"
"2044","STARD3NL"
"2045","STARD4"
"2046","STARD6"
"2047","STAT3"
"2048","STBD1"
"2049","STEAP1"
"2050","STIP1"
"2051","STK31"
"2052","STK40"
"2053","STMN4"
"2054","STT3B"
"2055","SUCLA2"
"2056","SUCLG2"
"2057","SULT1C3"
"2058","SUMF1"
"2059","SWAP70"
"2060","SYN2"
"2061","SYNM"
"2062","SYPL2"
"2063","SYS1"
"2064","SYT14L"
"2065","SYT14"
"2066","SYT1"
"2067","TAB3"
"2068","TADA2B"
"2069","TAF1L"
"2070","TAF1"
"2071","TAF2"
"2072","TAF6"
"2073","TAL1"
"2074","TAOK3"
"2075","TAS2R19"
"2076","TAS2R1"
"2077","TAS2R20"
"2078","TAS2R31"
"2079","TAS2R38"
"2080","TAS2R40"
"2081","TAS2R42"
"2082","TAS2R43"
"2083","TAS2R46"
"2084","TATDN1"
"2085","TBC1D1"
"2086","TBC1D5"
"2087","TBC1D9"
"2088","TBKBP1"
"2089","TBL2"
"2090","TBR1"
"2091","TBX10"
"2092","TCAM1P"
"2093","TCAP"
"2094","TCEA1"
"2095","TCEA2"
"2096","TCEAL8"
"2097","TCEB1"
"2098","TCF15"
"2099","TCF23"
"2100","TCL1B"
"2101","TCP10L"
"2102","TCTA"
"2103","TDH"
"2104","TDRD5"
"2105","TEDDM1"
"2106","TENC1"
"2107","TERF1"
"2108","TERT"
"2109","TEX12"
"2110","TFAP4"
"2111","TFCP2"
"2112","TFR2"
"2113","TGDS"
"2114","TGFBR2"
"2115","TGM4"
"2116","TGOLN2"
"2117","TGS1"
"2118","THBS4"
"2119","THNSL1"
"2120","THNSL2"
"2121","THRA"
"2122","THUMPD1"
"2123","THUMPD2"
"2124","TIAF1"
"2125","TIE1"
"2126","TIGD1"
"2127","TIGD6"
"2128","TIMP1"
"2129","TIPARP"
"2130","TK2"
"2131","TKTL2"
"2132","TLE2"
"2133","TLX2"
"2134","TLX3"
"2135","TM4SF18"
"2136","TM9SF3"
"2137","TMBIM6"
"2138","TMC1"
"2139","TMEM109"
"2140","TMEM120A"
"2141","TMEM127"
"2142","TMEM132C"
"2143","TMEM132D"
"2144","TMEM136"
"2145","TMEM145"
"2146","TMEM164"
"2147","TMEM171"
"2148","TMEM177"
"2149","TMEM179"
"2150","TMEM186"
"2151","TMEM196"
"2152","TMEM202"
"2153","TMEM209"
"2154","TMEM215"
"2155","TMEM219"
"2156","TMEM220"
"2157","TMEM229A"
"2158","TMEM233"
"2159","TMEM30A"
"2160","TMEM30C"
"2161","TMEM31"
"2162","TMEM37"
"2163","TMEM38A"
"2164","TMEM49"
"2165","TMEM50B"
"2166","TMEM52"
"2167","TMEM60"
"2168","TMEM68"
"2169","TMEM74"
"2170","TMEM88"
"2171","TMF1"
"2172","TMPPE"
"2173","TMPRSS5"
"2174","TMSB15B"
"2175","TMSB4Y"
"2176","TMSL3"
"2177","TNFAIP8L3"
"2178","TNFRSF18"
"2179","TNFSF9"
"2180","TNIK"
"2181","TNKS2"
"2182","TNMD"
"2183","TNP2"
"2184","TNR"
"2185","TNS1"
"2186","TOP3B"
"2187","TP53I3"
"2188","TP53INP2"
"2189","TP53TG5"
"2190","TPH2"
"2191","TPI1P2"
"2192","TPI1P3"
"2193","TPPP2"
"2194","TPSAB1"
"2195","TPSB2"
"2196","TPSD1"
"2197","TPTE2P3"
"2198","TRAK2"
"2199","TRAM1L1"
"2200","TRAM1"
"2201","TRDN"
"2202","TREX2"
"2203","TRHDE"
"2204","TRHR"
"2205","TRIB1"
"2206","TRIM44"
"2207","TRIM50"
"2208","TRIM58"
"2209","TRIM74"
"2210","TRIP12"
"2211","TRMT112"
"2212","TRMT11"
"2213","TRMT12"
"2214","TRMT2A"
"2215","TRPC4AP"
"2216","TRPC6"
"2217","TRPC7"
"2218","TRPM1"
"2219","TRPM2"
"2220","TRPV4"
"2221","TSC22D1"
"2222","TSEN2"
"2223","TSGA14"
"2224","TSHB"
"2225","TSPAN14"
"2226","TSPAN15"
"2227","TSPAN3"
"2228","TSPYL1"
"2229","TTC26"
"2230","TTC37"
"2231","TTLL13"
"2232","TTLL4"
"2233","TTLL8"
"2234","TTTY2"
"2235","TTYH1"
"2236","TUBB4Q"
"2237","TUBB8"
"2238","TUBE1"
"2239","TUBGCP5"
"2240","TULP2"
"2241","TUSC5"
"2242","TXNDC5"
"2243","TYRP1"
"2244","TYW1"
"2245","T"
"2246","U2AF1"
"2247","UBA6"
"2248","UBE2CBP"
"2249","UBL4B"
"2250","UBR1"
"2251","UBTFL1"
"2252","UCHL3"
"2253","UFSP1"
"2254","UGT1A4"
"2255","UGT2B4"
"2256","UPF3B"
"2257","UROC1"
"2258","USHBP1"
"2259","USO1"
"2260","USP25"
"2261","USP26"
"2262","USP35"
"2263","USP45"
"2264","USP4"
"2265","USP50"
"2266","USP54"
"2267","USP9X"
"2268","UTP23"
"2269","UTRN"
"2270","VAMP2"
"2271","VAT1"
"2272","VCPIP1"
"2273","VCX"
"2274","VDAC1"
"2275","VDAC2"
"2276","VILL"
"2277","VN1R5"
"2278","VPS11"
"2279","VPS13C"
"2280","VPS18"
"2281","VPS24"
"2282","VPS36"
"2283","VSTM2B"
"2284","VSTM2L"
"2285","VTI1A"
"2286","VWF"
"2287","WBP2"
"2288","WBP4"
"2289","WBSCR22"
"2290","WBSCR28"
"2291","WDFY1"
"2292","WDR36"
"2293","WDR44"
"2294","WDR4"
"2295","WDR82"
"2296","WDR88"
"2297","WDR92"
"2298","WDYHV1"
"2299","WHSC1"
"2300","WHSC2"
"2301","WISP2"
"2302","WLS"
"2303","WNT8A"
"2304","WNT8B"
"2305","WSCD1"
"2306","WSCD2"
"2307","WWC1"
"2308","XCL1"
"2309","XKR6"
"2310","XKR9"
"2311","XPNPEP2"
"2312","XPO1"
"2313","XPO4"
"2314","XRCC4"
"2315","XRCC5"
"2316","XRCC6BP1"
"2317","YBX2"
"2318","YOD1"
"2319","YTHDC1"
"2320","YWHAB"
"2321","YY2"
"2322","ZACN"
"2323","ZAN"
"2324","ZAR1L"
"2325","ZBED5"
"2326","ZBTB24"
"2327","ZBTB49"
"2328","ZBTB8OS"
"2329","ZC3H12C"
"2330","ZC3H8"
"2331","ZC3HC1"
"2332","ZCCHC3"
"2333","ZCCHC9"
"2334","ZCWPW2"
"2335","ZDHHC8P1"
"2336","ZFAND2A"
"2337","ZFATAS"
"2338","ZFP106"
"2339","ZFP64"
"2340","ZFP91"
"2341","ZFYVE20"
"2342","ZKSCAN1"
"2343","ZKSCAN5"
"2344","ZMYM2"
"2345","ZMYM5"
"2346","ZNF107"
"2347","ZNF138"
"2348","ZNF174"
"2349","ZNF18"
"2350","ZNF212"
"2351","ZNF214"
"2352","ZNF252"
"2353","ZNF26"
"2354","ZNF273"
"2355","ZNF280A"
"2356","ZNF280B"
"2357","ZNF2"
"2358","ZNF300"
"2359","ZNF326"
"2360","ZNF330"
"2361","ZNF354A"
"2362","ZNF37A"
"2363","ZNF385D"
"2364","ZNF394"
"2365","ZNF43"
"2366","ZNF445"
"2367","ZNF449"
"2368","ZNF485"
"2369","ZNF486"
"2370","ZNF488"
"2371","ZNF492"
"2372","ZNF497"
"2373","ZNF498"
"2374","ZNF501"
"2375","ZNF502"
"2376","ZNF511"
"2377","ZNF542"
"2378","ZNF558"
"2379","ZNF560"
"2380","ZNF572"
"2381","ZNF626"
"2382","ZNF630"
"2383","ZNF642"
"2384","ZNF645"
"2385","ZNF654"
"2386","ZNF655"
"2387","ZNF674"
"2388","ZNF69"
"2389","ZNF706"
"2390","ZNF710"
"2391","ZNF775"
"2392","ZNF826"
"2393","ZNF844"
"2394","ZNF878"
"2395","ZNF879"
"2396","ZNF98"
"2397","ZNHIT1"
"2398","ZP3"
"2399","ZSCAN5B"
"2400","ZUFSP"
"2401","ZXDA"
