"","x"
"775","DNAJA3"
"776","DNAJA4"
"777","DNAJB6"
"778","DNAJC12"
"779","DNAJC27"
"780","DNAJC3"
"781","DNASE1L3"
"782","DNM1"
"783","DNM3"
"784","DNPEP"
"785","DNTTIP2"
"786","DOCK3"
"787","DOCK9"
"788","DOK5"
"789","DPF2"
"790","DPM1"
"791","DPT"
"792","DPYSL3"
"793","DRAM2"
"794","DRP2"
"795","DSCR10"
"796","DSCR4"
"797","DSCR8"
"798","DSE"
"799","DSTN"
"800","DTWD2"
"801","DTX1"
"802","DUS4L"
"803","DUSP10"
"804","DUSP18"
"805","DUSP28"
"806","DUSP6"
"807","DYNC2LI1"
"808","DYRK1A"
"809","DYRK3"
"810","EBAG9"
"811","EBF1"
"812","EBF2"
"813","EBF4"
"814","EBPL"
"815","EBP"
"816","ECEL1"
"817","ECM1"
"818","ECM2"
"819","EDA2R"
"820","EDNRA"
"821","EEF1DP3"
"822","EFCAB5"
"823","EFEMP2"
"824","EFHD1"
"825","EFNB2"
"826","EFNB3"
"827","EGFL6"
"828","EGFLAM"
"829","EGR2"
"830","EHD3"
"831","EIF1AX"
"832","EIF2C4"
"833","EIF2S3"
"834","EIF4EBP1"
"835","EIF4EBP3"
"836","EIF4E"
"837","ELAC1"
"838","ELAVL2"
"839","ELF3"
"840","ELF5"
"841","ELFN1"
"842","ELK1"
"843","ELK3"
"844","ELMOD1"
"845","ELOVL6"
"846","EMD"
"847","EMILIN1"
"848","EMP2"
"849","EMP3"
"850","EMX2OS"
"851","EMX2"
"852","ENAH"
"853","ENAM"
"854","ENC1"
"855","ENHO"
"856","ENOPH1"
"857","ENOX1"
"858","ENPEP"
"859","ENPP1"
"860","ENTHD1"
"861","ENTPD7"
"862","EPB41L1"
"863","EPB41L5"
"864","EPB42"
"865","EPHA6"
"866","EPHA7"
"867","EPHB1"
"868","EPM2AIP1"
"869","EPM2A"
"870","EPX"
"871","EPYC"
"872","ERBB3"
"873","ERC1"
"874","ERC2"
"875","ERCC3"
"876","ERCC5"
"877","ERI2"
"878","ERLIN2"
"879","ERMN"
"880","ERP29"
"881","ERRFI1"
"882","ESM1"
"883","ESRP1"
"884","ESRRA"
"885","ESYT2"
"886","ETFDH"
"887","EVC2"
"888","EVC"
"889","EVI5"
"890","EVPLL"
"891","EXD1"
"892","EXOC1"
"893","EXOC3L2"
"894","EXOSC1"
"895","EXOSC9"
"896","EXPH5"
"897","EXTL1"
"898","EXTL2"
"899","F2R"
"900","FA2H"
"901","FAAH2"
"902","FABP7"
"903","FAF2"
"904","FAHD2B"
"905","FAM101A"
"906","FAM101B"
"907","FAM109A"
"908","FAM109B"
"909","FAM119B"
"910","FAM120B"
"911","FAM122C"
"912","FAM13A"
"913","FAM151B"
"914","FAM153A"
"915","FAM153B"
"916","FAM154A"
"917","FAM155A"
"918","FAM164A"
"919","FAM168A"
"920","FAM176B"
"921","FAM180A"
"922","FAM183B"
"923","FAM189A1"
"924","FAM190B"
"925","FAM194B"
"926","FAM195B"
"927","FAM196B"
"928","FAM198A"
"929","FAM198B"
"930","FAM199X"
"931","FAM19A5"
"932","FAM200B"
"933","FAM20C"
"934","FAM21A"
"935","FAM24A"
"936","FAM26E"
"937","FAM35B"
"938","FAM3B"
"939","FAM3D"
"940","FAM43B"
"941","FAM47A"
"942","FAM58A"
"943","FAM63B"
"944","FAM65A"
"945","FAM65C"
"946","FAM70B"
"947","FAM71E1"
"948","FAM78B"
"949","FAM83E"
"950","FAM86B1"
"951","FAM86B2"
"952","FAM99B"
"953","FAM9B"
"954","FAP"
"955","FAR1"
"956","FARP1"
"957","FASTKD1"
"958","FASTKD5"
"959","FAT1"
"960","FAT3"
"961","FAU"
"962","FBLN1"
"963","FBLN2"
"964","FBLN5"
"965","FBLN7"
"966","FBN1"
"967","FBXL2"
"968","FBXL3"
"969","FBXL7"
"970","FBXO11"
"971","FBXO47"
"972","FBXW4"
"973","FERD3L"
"974","FERMT2"
"975","FEZF1"
"976","FGF14"
"977","FGF16"
"978","FGF1"
"979","FGF23"
"980","FGFR1"
"981","FGFR4"
"982","FGFRL1"
"983","FHOD3"
"984","FIBCD1"
"985","FIBIN"
"986","FILIP1L"
"987","FIP1L1"
"988","FKBP10"
"989","FKBP7"
"990","FKBP9"
"991","FLJ10357"
"992","FLJ11235"
"993","FLJ22536"
"994","FLJ25328"
"995","FLJ36031"
"996","FLJ36777"
"997","FLJ39609"
"998","FLJ40852"
"999","FLJ44054"
"1000","FLJ44606"
"1001","FLNC"
"1002","FLRT2"
"1003","FMNL2"
"1004","FMNL3"
"1005","FMO1"
"1006","FMO6P"
"1007","FMO9P"
"1008","FMOD"
"1009","FN1"
"1010","FN3K"
"1011","FNDC1"
"1012","FNDC3B"
"1013","FNTA"
"1014","FOLR3"
"1015","FOXA1"
"1016","FOXB1"
"1017","FOXC2"
"1018","FOXD4L1"
"1019","FOXD4L6"
"1020","FOXD4"
"1021","FOXF2"
"1022","FOXL1"
"1023","FOXO1"
"1024","FOXP1"
"1025","FOXP2"
"1026","FOXS1"
"1027","FRAT1"
"1028","FRAT2"
"1029","FRMD5"
"1030","FSTL1"
"1031","FSTL3"
"1032","FSTL5"
"1033","FTLP10"
"1034","FUNDC1"
"1035","FUNDC2P2"
"1036","FURIN"
"1037","FXYD3"
"1038","FXYD5"
"1039","FZD1"
"1040","FZD2"
"1041","GABRA6"
"1042","GABRB1"
"1043","GABRD"
"1044","GAL3ST2"
"1045","GAL3ST4"
"1046","GALK1"
"1047","GALNT10"
"1048","GALNT12"
"1049","GALNT1"
"1050","GALNT2"
"1051","GALNT4"
"1052","GALNT6"
"1053","GALNTL2"
"1054","GALNTL4"
"1055","GALNTL5"
"1056","GAP43"
"1057","GAS1"
"1058","GAS5"
"1059","GAS6"
"1060","GAS7"
"1061","GATA3"
"1062","GATA5"
"1063","GBE1"
"1064","GCNT1"
"1065","GCNT3"
"1066","GDF5"
"1067","GDF7"
"1068","GDF9"
"1069","GDNF"
"1070","GDPD1"
"1071","GDPD5"
"1072","GEMIN8"
"1073","GEM"
"1074","GEN1"
"1075","GFM2"
"1076","GFPT2"
"1077","GFRA1"
"1078","GGT5"
"1079","GIPC3"
"1080","GJA1"
"1081","GJD3"
"1082","GK3P"
"1083","GKN1"
"1084","GLB1L2"
"1085","GLB1L3"
"1086","GLB1L"
"1087","GLDC"
"1088","GLIPR1L2"
"1089","GLIPR1"
"1090","GLIS1"
"1091","GLIS2"
"1092","GLIS3"
"1093","GLP1R"
"1094","GLRA1"
"1095","GLRA2"
"1096","GLRA4"
"1097","GLRB"
"1098","GLS"
"1099","GLT25D1"
"1100","GLT8D1"
"1101","GLT8D2"
"1102","GLYATL3"
"1103","GMCL1"
"1104","GNA12"
"1105","GNAI2"
"1106","GNAO1"
"1107","GNAS"
"1108","GNB4"
"1109","GNG13"
"1110","GNMT"
"1111","GNPDA1"
"1112","GOLGA7"
"1113","GOLM1"
"1114","GOPC"
"1115","GOT1L1"
"1116","GOT1"
"1117","GP5"
"1118","GPAT2"
"1119","GPC4"
"1120","GPC6"
"1121","GPD1L"
"1122","GPM6B"
"1123","GPR124"
"1124","GPR143"
"1125","GPR176"
"1126","GPR1"
"1127","GPR21"
"1128","GPR44"
"1129","GPR68"
"1130","GPR75"
"1131","GPR83"
"1132","GPR88"
"1133","GPR98"
"1134","GPX6"
"1135","GPX7"
"1136","GPX8"
"1137","GRAMD1A"
"1138","GRB14"
"1139","GREM1"
"1140","GREM2"
"1141","GRHL2"
"1142","GRIA3"
"1143","GRID1"
"1144","GRIK1"
"1145","GRIK3"
"1146","GRIN2A"
"1147","GRIP2"
"1148","GRK7"
"1149","GRPEL1"
"1150","GRPEL2"
"1151","GRP"
"1152","GRSF1"
"1153","GRXCR2"
"1154","GSPT1"
"1155","GSTM5"
"1156","GSTP1"
"1157","GTF2H2B"
"1158","GTF2H2C"
"1159","GTF2H5"
"1160","GTF2IRD2B"
"1161","GTF2IRD2P1"
"1162","GUCA1A"
"1163","GUCY1A2"
"1164","GUCY1A3"
"1165","GUCY2C"
"1166","GXYLT2"
"1167","H1FNT"
"1168","H2AFJ"
"1169","H3F3A"
"1170","HADHB"
"1171","HADH"
"1172","HAPLN4"
"1173","HAS1"
"1174","HAS2AS"
"1175","HAS2"
"1176","HBM"
"1177","HBZ"
"1178","HCCS"
"1179","HCG11"
"1180","HCN2"
"1181","HDAC8"
"1182","HDHD1A"
"1183","HDHD2"
"1184","HDHD3"
"1185","HDLBP"
"1186","HEATR5B"
"1187","HEBP2"
"1188","HECW1"
"1189","HEG1"
"1190","HEPH"
"1191","HES6"
"1192","HESX1"
"1193","HEXIM2"
"1194","HEY2"
"1195","HEYL"
"1196","HGSNAT"
"1197","HHIPL1"
"1198","HIBCH"
"1199","HIC1"
"1200","HIF1AN"
"1201","HIF1A"
"1202","HINT1"
"1203","HINT3"
"1204","HIP1"
"1205","HIPK2"
"1206","HIST1H1A"
"1207","HIST3H2A"
"1208","HIVEP2"
"1209","HLX"
"1210","HMCN1"
"1211","HMSD"
"1212","HNF4A"
"1213","HNF4G"
"1214","HOOK3"
"1215","HOXB1"
"1216","HOXB2"
"1217","HOXB4"
"1218","HOXB5"
"1219","HOXB6"
"1220","HOXC4"
"1221","HPDL"
"1222","HRASLS"
"1223","HS3ST3A1"
"1224","HSBP1L1"
"1225","HSD17B10"
"1226","HSD17B13"
"1227","HSD17B8"
"1228","HSF2"
"1229","HSP90B1"
"1230","HSPA12A"
"1231","HSPA12B"
"1232","HSPA5"
"1233","HSPA6"
"1234","HSPA9"
"1235","HSPB2"
"1236","HSPB3"
"1237","HSPC157"
"1238","HTN1"
"1239","HTN3"
"1240","HTR1B"
"1241","HTR2A"
"1242","HTR3C"
"1243","HTR5A"
"1244","HTR6"
"1245","HTRA1"
"1246","HTRA3"
"1247","HYOU1"
