"","x"
"1386","HIF3A"
"1387","HIGD2A"
"1388","HIRA"
"1389","HIST1H4G"
"1390","HK2"
"1391","HK3"
"1392","HLA"
"1393","HLA"
"1394","HLA"
"1395","HLA"
"1396","HLA"
"1397","HLA"
"1398","HLA"
"1399","HLA"
"1400","HLA"
"1401","HLA"
"1402","HLA"
"1403","HLA"
"1404","HLA"
"1405","HLA"
"1406","HLA"
"1407","HLA"
"1408","HLA"
"1409","HLA"
"1410","HLA"
"1411","HLA"
"1412","HLA"
"1413","HLA"
"1414","HLA"
"1415","HLCS"
"1416","HMGA2"
"1417","HMGB3"
"1418","HMGCS1"
"1419","HMGN4"
"1420","HMGXB4"
"1421","HMHA1"
"1422","HMHB1"
"1423","HMOX1"
"1424","HNMT"
"1425","HOMER1"
"1426","HOOK1"
"1427","HOXA11AS"
"1428","HOXA11"
"1429","HOXA13"
"1430","HOXA1"
"1431","HOXA3"
"1432","HOXA4"
"1433","HOXA7"
"1434","HOXD10"
"1435","HOXD11"
"1436","HOXD12"
"1437","HOXD8"
"1438","HOXD9"
"1439","HPCAL1"
"1440","HPCAL4"
"1441","HPCA"
"1442","HPS1"
"1443","HPS4"
"1444","HPYR1"
"1445","HRAS"
"1446","HRH2"
"1447","HRH4"
"1448","HS1BP3"
"1449","HS3ST2"
"1450","HS3ST6"
"1451","HS6ST1"
"1452","HSD11B1L"
"1453","HSD11B1"
"1454","HSD11B2"
"1455","HSD17B11"
"1456","HSD17B14"
"1457","HSD17B4"
"1458","HSD3B7"
"1459","HSF2BP"
"1460","HSF5"
"1461","HSH2D"
"1462","HSN2"
"1463","HSP90AB4P"
"1464","HSPA1A"
"1465","HSPA1B"
"1466","HSPA7"
"1467","HSPC159"
"1468","HTR2B"
"1469","HTR7P1"
"1470","HTRA4"
"1471","HVCN1"
"1472","HYALP1"
"1473","ICAM1"
"1474","ICAM2"
"1475","ICAM3"
"1476","ICOSLG"
"1477","ICOS"
"1478","ID1"
"1479","ID2"
"1480","IDI2"
"1481","IDO1"
"1482","IDO2"
"1483","IFFO1"
"1484","IFI30"
"1485","IFI35"
"1486","IFNA10"
"1487","IFNAR2"
"1488","IFNGR1"
"1489","IFNG"
"1490","IGF1R"
"1491","IGF2BP2"
"1492","IGFBP2"
"1493","IGFN1"
"1494","IGJ"
"1495","IGLL1"
"1496","IGSF10"
"1497","IGSF1"
"1498","IGSF3"
"1499","IGSF6"
"1500","IKBKE"
"1501","IKZF1"
"1502","IKZF3"
"1503","IKZF4"
"1504","IKZF5"
"1505","IL10RA"
"1506","IL10"
"1507","IL11RA"
"1508","IL12B"
"1509","IL12RB1"
"1510","IL13"
"1511","IL15RA"
"1512","IL15"
"1513","IL16"
"1514","IL17A"
"1515","IL17F"
"1516","IL17RA"
"1517","IL17RB"
"1518","IL17RD"
"1519","IL17RE"
"1520","IL18BP"
"1521","IL18R1"
"1522","IL18RAP"
"1523","IL18"
"1524","IL1RAPL1"
"1525","IL1RL2"
"1526","IL21R"
"1527","IL21"
"1528","IL22RA2"
"1529","IL22"
"1530","IL26"
"1531","IL27RA"
"1532","IL27"
"1533","IL28RA"
"1534","IL2RA"
"1535","IL2RB"
"1536","IL2RG"
"1537","IL2"
"1538","IL31"
"1539","IL32"
"1540","IL34"
"1541","IL3RA"
"1542","IL4I1"
"1543","IL4"
"1544","IL5RA"
"1545","IL7R"
"1546","IL7"
"1547","IL9R"
"1548","IMPDH1"
"1549","IMPG2"
"1550","INADL"
"1551","INA"
"1552","INCA1"
"1553","ING2"
"1554","INHBB"
"1555","INO80D"
"1556","INPP4A"
"1557","INPP5A"
"1558","INPP5D"
"1559","INSL3"
"1560","INSL4"
"1561","INTS4L1"
"1562","INTS6"
"1563","INTU"
"1564","IPCEF1"
"1565","IQCA1"
"1566","IQCF6"
"1567","IQCH"
"1568","IQGAP2"
"1569","IRAK3"
"1570","IRF1"
"1571","IRF2"
"1572","IRF4"
"1573","IRF5"
"1574","IRF6"
"1575","IRF7"
"1576","IRF8"
"1577","IRS4"
"1578","IRX4"
"1579","IRX5"
"1580","ISCU"
"1581","ISG20"
"1582","ISM2"
"1583","ISPD"
"1584","ISX"
"1585","ITGA4"
"1586","ITGA6"
"1587","ITGAD"
"1588","ITGAL"
"1589","ITGAM"
"1590","ITGAX"
"1591","ITGB1BP3"
"1592","ITGB2"
"1593","ITGB7"
"1594","ITGB8"
"1595","ITIH1"
"1596","ITK"
"1597","ITM2A"
"1598","ITPA"
"1599","ITPR1"
"1600","ITSN2"
"1601","IWS1"
"1602","JAG1"
"1603","JAG2"
"1604","JAK2"
"1605","JAK3"
"1606","JAKMIP1"
"1607","JARID2"
"1608","JHDM1D"
"1609","JMY"
"1610","JOSD1"
"1611","JPH1"
"1612","JSRP1"
"1613","JUB"
"1614","JUP"
"1615","KAT2B"
"1616","KAZALD1"
"1617","KBTBD5"
"1618","KBTBD6"
"1619","KBTBD8"
"1620","KCMF1"
"1621","KCNA2"
"1622","KCNA3"
"1623","KCNA7"
"1624","KCNAB2"
"1625","KCNG1"
"1626","KCNH1"
"1627","KCNH5"
"1628","KCNJ10"
"1629","KCNJ4"
"1630","KCNJ5"
"1631","KCNK12"
"1632","KCNK13"
"1633","KCNK2"
"1634","KCNK9"
"1635","KCNMA1"
"1636","KCNN3"
"1637","KCNQ1DN"
"1638","KCNQ5"
"1639","KCTD12"
"1640","KCTD15"
"1641","KDM3A"
"1642","KDM4D"
"1643","KDM5B"
"1644","KGFLP2"
"1645","KIAA0040"
"1646","KIAA0125"
"1647","KIAA0564"
"1648","KIAA0748"
"1649","KIAA0802"
"1650","KIAA1033"
"1651","KIAA1274"
"1652","KIAA1370"
"1653","KIAA1432"
"1654","KIAA1467"
"1655","KIAA1522"
"1656","KIAA1908"
"1657","KIAA1919"
"1658","KIAA2022"
"1659","KIDINS220"
"1660","KIF16B"
"1661","KIF21B"
"1662","KIF26A"
"1663","KIF3C"
"1664","KIF7"
"1665","KIR2DL1"
"1666","KIR2DL3"
"1667","KIR2DL4"
"1668","KIR2DS4"
"1669","KIR3DL1"
"1670","KIR3DL2"
"1671","KIR3DL3"
"1672","KIR3DX1"
"1673","KISS1R"
"1674","KLF11"
"1675","KLF14"
"1676","KLF2"
"1677","KLF8"
"1678","KLHDC1"
"1679","KLHDC7B"
"1680","KLHL14"
"1681","KLHL22"
"1682","KLHL25"
"1683","KLHL6"
"1684","KLHL9"
"1685","KLK2"
"1686","KLRB1"
"1687","KLRC1"
"1688","KLRC2"
"1689","KLRC3"
"1690","KLRC4"
"1691","KLRD1"
"1692","KLRF1"
"1693","KLRG1"
"1694","KLRK1"
"1695","KMO"
"1696","KRBA1"
"1697","KREMEN1"
"1698","KRT10"
"1699","KRT15"
"1700","KRT17"
"1701","KRT31"
"1702","KRT33A"
"1703","KRT33B"
"1704","KRT37"
"1705","KRT5"
"1706","KRT86"
"1707","KRT9"
"1708","KRTAP10"
"1709","KRTAP12"
"1710","KRTAP12"
"1711","KRTAP19"
"1712","KRTAP20"
"1713","KRTAP20"
"1714","KRTAP3"
"1715","KRTAP4"
"1716","KRTAP4"
"1717","KRTAP4"
"1718","KRTAP9"
"1719","KTN1"
"1720","KYNU"
"1721","LACTB"
"1722","LAD1"
"1723","LAG3"
"1724","LAIR1"
"1725","LAIR2"
"1726","LANCL2"
"1727","LAP3"
"1728","LAPTM4B"
"1729","LAPTM5"
"1730","LARP6"
"1731","LASS1"
"1732","LASS6"
"1733","LAT2"
"1734","LAT"
"1735","LAX1"
"1736","LBX2"
"1737","LBXCOR1"
"1738","LCE5A"
"1739","LCK"
"1740","LCN10"
"1741","LCN8"
"1742","LCNL1"
"1743","LCP1"
"1744","LCP2"
"1745","LDOC1L"
"1746","LEPREL1"
"1747","LEPROTL1"
"1748","LETM1"
"1749","LGALS2"
"1750","LGALS9C"
"1751","LGALS9"
"1752","LGMN"
"1753","LGR4"
"1754","LGSN"
"1755","LHB"
"1756","LHFPL2"
"1757","LHX5"
"1758","LILRA1"
"1759","LILRA2"
"1760","LILRA3"
"1761","LILRA4"
"1762","LILRA5"
"1763","LILRA6"
"1764","LILRB1"
"1765","LILRB2"
"1766","LILRB3"
"1767","LILRB4"
"1768","LILRB5"
"1769","LILRP2"
"1770","LIMD2"
"1771","LIME1"
"1772","LINGO3"
"1773","LIPA"
"1774","LITAF"
"1775","LMAN2L"
"1776","LMAN2"
"1777","LMF1"
"1778","LMTK2"
"1779","LNX2"
"1780","LOC100009676"
"1781","LOC100128542"
"1782","LOC100130274"
"1783","LOC100130331"
"1784","LOC100130776"
"1785","LOC100130872"
"1786","LOC100130987"
"1787","LOC100131551"
"1788","LOC100132288"
"1789","LOC100132707"
"1790","LOC100133545"
"1791","LOC100133669"
"1792","LOC100133957"
"1793","LOC100134229"
"1794","LOC100134868"
"1795","LOC100144603"
"1796","LOC100188947"
"1797","LOC100188949"
"1798","LOC100216001"
"1799","LOC100233209"
"1800","LOC100240734"
"1801","LOC100240735"
"1802","LOC100268168"
"1803","LOC100270746"
"1804","LOC100271722"
"1805","LOC100272216"
"1806","LOC100286793"
"1807","LOC100302401"
"1808","LOC143666"
"1809","LOC146336"
"1810","LOC148189"
"1811","LOC148709"
"1812","LOC148824"
"1813","LOC150185"
"1814","LOC150786"
"1815","LOC153328"
"1816","LOC154761"
"1817","LOC158696"
"1818","LOC222699"
"1819","LOC254559"
"1820","LOC257358"
"1821","LOC25845"
"1822","LOC26102"
"1823","LOC283663"
"1824","LOC284749"
"1825","LOC284788"
"1826","LOC285194"
"1827","LOC285548"
"1828","LOC285830"
"1829","LOC286135"
"1830","LOC338588"
"1831","LOC339524"
"1832","LOC388692"
"1833","LOC388946"
"1834","LOC388955"
"1835","LOC389332"
"1836","LOC389493"
"1837","LOC389634"
"1838","LOC399744"
"1839","LOC400696"
"1840","LOC440040"
"1841","LOC440356"
"1842","LOC440461"
"1843","LOC441177"
"1844","LOC441208"
"1845","LOC441666"
"1846","LOC442308"
"1847","LOC442459"
"1848","LOC493754"
"1849","LOC550112"
"1850","LOC606724"
"1851","LOC642852"
"1852","LOC643719"
"1853","LOC644172"
"1854","LOC645166"
"1855","LOC646498"
"1856","LOC647121"
"1857","LOC653786"
"1858","LOC654342"
"1859","LOC728024"
"1860","LOC728606"
"1861","LOC728743"
"1862","LOC728819"
"1863","LOC728989"
"1864","LOC729156"
"1865","LOC729467"
"1866","LOC729678"
"1867","LOC730668"
"1868","LOC731789"
"1869","LOC732275"
"1870","LOC80054"
"1871","LOC90246"
"1872","LOC93622"
"1873","LOC96610"
"1874","LPAR3"
"1875","LPHN3"
"1876","LPIN2"
"1877","LPPR5"
"1878","LPP"
"1879","LPXN"
"1880","LRAT"
"1881","LRIG3"
"1882","LRMP"
"1883","LRP11"
"1884","LRP4"
"1885","LRP5"
"1886","LRRC14B"
"1887","LRRC16A"
"1888","LRRC25"
"1889","LRRC29"
"1890","LRRC2"
"1891","LRRC33"
"1892","LRRC7"
"1893","LRRIQ3"
"1894","LRRK1"
"1895","LRRN2"
"1896","LRRTM3"
"1897","LRWD1"
"1898","LSM14B"
"1899","LSP1"
"1900","LST1"
"1901","LTA4H"
"1902","LTA"
"1903","LTB"
"1904","LTC4S"
"1905","LXN"
"1906","LY6G5C"
"1907","LY6G6F"
"1908","LY75"
"1909","LY86"
"1910","LY96"
"1911","LY9"
"1912","LYL1"
"1913","LYN"
"1914","LYSMD4"
"1915","LYZL4"
"1916","LYZ"
"1917","MACROD1"
"1918","MAFA"
"1919","MAFF"
"1920","MAGEA11"
"1921","MAGEA5"
"1922","MAGEA8"
"1923","MAGEA9B"
"1924","MAGEB1"
"1925","MAGEB6"
"1926","MAGED4B"
"1927","MAGED4"
"1928","MAGEE2"
"1929","MAL"
"1930","MAML3"
"1931","MAN2B1"
"1932","MANBAL"
"1933","MANEAL"
"1934","MAP1D"
"1935","MAP1LC3C"
"1936","MAP3K13"
"1937","MAP3K14"
"1938","MAP3K2"
"1939","MAP3K3"
"1940","MAP3K8"
"1941","MAP4K1"
"1942","MAP4K2"
"1943","MAP7D3"
"1944","MAP7"
"1945","MAP9"
"1946","MAPK11"
"1947","MAPK12"
"1948","MAPK13"
"1949","MAPK1"
"1950","MAPK7"
"1951","MAPK8IP1"
"1952","MAPKAPK3"
"1953","MAPKBP1"
"1954","MAPRE2"
"1955","MARCH1"
"1956","MARCH2"
"1957","MARCO"
"1958","MARK1"
"1959","MARVELD3"
"1960","MAST1"
"1961","MAST3"
"1962","MAT2B"
"1963","MATK"
"1964","MAVS"
"1965","MBD3L2"
"1966","MBD3L5"
"1967","MBOAT2"
"1968","MC1R"
"1969","MC4R"
"1970","MCART6"
"1971","MCAT"
"1972","MCC"
"1973","MCOLN1"
"1974","MCOLN2"
"1975","MCTP1"
"1976","MDFIC"
"1977","MDGA2"
"1978","MDS2"
"1979","ME2"
"1980","MEF2B"
"1981","MEF2C"
"1982","MEFV"
"1983","MEGF11"
"1984","MEI1"
"1985","MEIS2"
"1986","MEN1"
"1987","MEP1A"
"1988","MET"
"1989","MEX3A"
"1990","MEX3D"
"1991","MFNG"
"1992","MFSD1"
"1993","MFSD7"
"1994","MFSD9"
"1995","MGAT1"
"1996","MGAT4A"
"1997","MGC23270"
"1998","MGC23284"
"1999","MGC29506"
"2000","MGC4473"
"2001","MICAL1"
"2002","MICAL3"
"2003","MICALL1"
"2004","MICB"
"2005","MID1"
"2006","MIF"
"2007","MIPOL1"
"2008","MIR155HG"
"2009","MITF"
"2010","MKL2"
"2011","MKS1"
"2012","MLH1"
"2013","MLKL"
"2014","MLLT11"
"2015","MMP12"
"2016","MMP17"
"2017","MMP24"
"2018","MMP25"
"2019","MMP27"
"2020","MMRN1"
"2021","MNDA"
"2022","MNT"
"2023","MORC2"
"2024","MORF4"
"2025","MOXD1"
"2026","MPEG1"
"2027","MPL"
"2028","MPO"
"2029","MPP1"
"2030","MPP6"
"2031","MPV17L"
"2032","MPZL2"
"2033","MRC1"
"2034","MRPL40"
"2035","MRPS17"
"2036","MS4A13"
"2037","MS4A14"
"2038","MS4A1"
"2039","MS4A3"
"2040","MS4A4A"
"2041","MS4A6A"
"2042","MS4A7"
"2043","MSGN1"
"2044","MSL3L2"
"2045","MSL3"
"2046","MSR1"
"2047","MSRA"
"2048","MT1H"
"2049","MT1IP"
"2050","MT1X"
"2051","MTDH"
"2052","MTHFD1L"
"2053","MTMR14"
"2054","MTMR3"
"2055","MTMR6"
"2056","MTNR1A"
"2057","MTX2"
"2058","MUC2"
"2059","MUM1L1"
"2060","MVK"
"2061","MXI1"
"2062","MYD88"
"2063","MYLK4"
"2064","MYLPF"
"2065","MYO15A"
"2066","MYO18B"
"2067","MYO1F"
"2068","MYO1G"
"2069","MYO7A"
"2070","MYO9A"
"2071","MYO9B"
"2072","MYOM2"
"2073","MYOM3"
"2074","MYT1"
"2075","N4BP2L1"
"2076","N4BP2L2"
"2077","N4BP2"
"2078","N6AMT1"
"2079","NAAA"
"2080","NAB1"
"2081","NAB2"
"2082","NAGK"
"2083","NAIF1"
"2084","NAIP"
"2085","NANOS1"
"2086","NANS"
"2087","NAP1L6"
"2088","NAPSB"
"2089","NBEAL1"
"2090","NBN"
"2091","NCAN"
"2092","NCF1B"
"2093","NCF1C"
"2094","NCF1"
"2095","NCF2"
"2096","NCF4"
"2097","NCKAP1L"
"2098","NCKAP1"
"2099","NCKIPSD"
"2100","NCOA4"
"2101","NCOA6"
"2102","NCR1"
"2103","NCR2"
"2104","NCR3"
"2105","NCRNA00029"
"2106","NCRNA00087"
"2107","NCRNA00111"
"2108","NCRNA00158"
"2109","NCRNA00161"
"2110","NCRNA00169"
"2111","NDE1"
"2112","NDRG1"
"2113","NDST2"
"2114","NDUFA4L2"
"2115","NDUFAF3"
"2116","NECAP2"
"2117","NEDD4"
"2118","NETO2"
"2119","NF2"
"2120","NFAM1"
"2121","NFATC2"
"2122","NFE2L3"
"2123","NFKB2"
"2124","NFKBIA"
"2125","NFKBIE"
"2126","NFS1"
"2127","NGB"
"2128","NGEF"
"2129","NGFRAP1"
"2130","NGF"
"2131","NGRN"
"2132","NHLRC3"
"2133","NHSL1"
"2134","NHS"
"2135","NINJ1"
"2136","NIPA1"
"2137","NIPAL1"
"2138","NKAIN1"
"2139","NKG7"
"2140","NKX1"
"2141","NKX2"
"2142","NKX6"
"2143","NKX6"
"2144","NKX6"
"2145","NLGN4Y"
"2146","NLRC3"
"2147","NLRC4"
"2148","NLRC5"
"2149","NLRP10"
"2150","NLRP14"
"2151","NLRP3"
"2152","NLRP6"
"2153","NMB"
"2154","NME1"
"2155","NMUR1"
"2156","NOD2"
"2157","NOL3"
"2158","NOTO"
"2159","NOX3"
"2160","NPBWR1"
"2161","NPFFR1"
"2162","NPM2"
"2163","NPY1R"
"2164","NR1H3"
"2165","NR2E3"
"2166","NR3C1"
"2167","NRG1"
"2168","NRG2"
"2169","NRG4"
"2170","NSA2"
"2171","NSFL1C"
"2172","NTF4"
"2173","NUB1"
"2174","NUBP1"
"2175","NUDT10"
"2176","NUDT14"
"2177","NUP210L"
"2178","NUP50"
"2179","NXPH4"
"2180","ODF3B"
"2181","ODZ1"
"2182","ODZ4"
"2183","OLR1"
"2184","ONECUT2"
"2185","OOEP"
"2186","OPHN1"
"2187","OPN1MW"
"2188","OPN1SW"
"2189","OPRK1"
"2190","OPTN"
"2191","OR10A3"
"2192","OR10A6"
"2193","OR14A16"
"2194","OR14J1"
"2195","OR1G1"
"2196","OR2A4"
"2197","OR2AE1"
"2198","OR4C12"
"2199","OR4C6"
"2200","OR4K17"
"2201","OR4S2"
"2202","OR51E2"
"2203","OR51M1"
"2204","OR52N4"
"2205","OR56A1"
"2206","OR56B1"
"2207","OR5B21"
"2208","OR5D18"
"2209","OR5E1P"
"2210","OR5K4"
"2211","OR5L1"
"2212","OR5P2"
"2213","OR5P3"
"2214","OR6K6"
"2215","OR6W1P"
"2216","OR8B3"
"2217","OR8G2"
"2218","ORAI1"
"2219","OSBP2"
"2220","OSCAR"
"2221","OSM"
"2222","OSR2"
"2223","OTOA"
"2224","OVOL2"
"2225","P2RX1"
"2226","P2RX4"
"2227","P2RX5"
"2228","P2RX7"
"2229","P2RY10"
"2230","P2RY12"
"2231","P2RY13"
"2232","P2RY14"
"2233","P2RY6"
"2234","P2RY8"
"2235","PACRGL"
"2236","PACSIN1"
"2237","PACSIN3"
"2238","PADI2"
"2239","PAG1"
"2240","PAK6"
"2241","PALM2"
"2242","PANK1"
"2243","PANK2"
"2244","PAPD4"
"2245","PAQR5"
"2246","PAQR7"
"2247","PAQR8"
"2248","PAR"
"2249","PAR5"
"2250","PARD3"
"2251","PARN"
"2252","PARP12"
"2253","PARP14"
"2254","PARP15"
"2255","PARP3"
"2256","PARP4"
"2257","PARP8"
"2258","PARVG"
"2259","PATL2"
"2260","PATZ1"
"2261","PAWR"
"2262","PAX5"
"2263","PAX7"
"2264","PCBP1"
"2265","PCDHA11"
"2266","PCDHA1"
"2267","PCDHA2"
"2268","PCDHA6"
"2269","PCDHA8"
"2270","PCDHB10"
"2271","PCDHB11"
"2272","PCDHB14"
"2273","PCDHB17"
"2274","PCDHB19P"
"2275","PCDHB3"
"2276","PCDHB6"
"2277","PCDHB9"
"2278","PCDHGA1"
"2279","PCDHGA7"
"2280","PCDHGA8"
"2281","PCDHGB1"
"2282","PCDHGC4"
"2283","PCGF2"
"2284","PCGF5"
"2285","PCIF1"
"2286","PCLO"
"2287","PCOLCE2"
"2288","PCOTH"
"2289","PCSK9"
"2290","PCYOX1"
"2291","PDAP1"
"2292","PDCD1LG2"
"2293","PDCD1"
"2294","PDE4B"
"2295","PDE4DIP"
"2296","PDE6G"
"2297","PDHB"
"2298","PDS5A"
"2299","PDZD9"
"2300","PECAM1"
"2301","PEG10"
"2302","PER2"
"2303","PES1"
"2304","PEX13"
"2305","PEX26"
"2306","PEX6"
"2307","PEX7"
"2308","PFDN1"
"2309","PFDN5"
"2310","PFKFB2"
"2311","PFKFB4"
"2312","PFN3"
"2313","PGAM4"
"2314","PGAP1"
"2315","PGBD1"
"2316","PGBD2"
"2317","PGBD3"
"2318","PGM2"
"2319","PGM5P2"
"2320","PGPEP1"
"2321","PHF11"
"2322","PHF20L1"
"2323","PHF3"
"2324","PHLDB2"
"2325","PHYHIP"
"2326","PI4KA"
"2327","PIBF1"
"2328","PICK1"
"2329","PIGU"
"2330","PIGV"
"2331","PIK3AP1"
"2332","PIK3C2G"
"2333","PIK3CD"
"2334","PIK3CG"
"2335","PIK3R5"
"2336","PIK3R6"
"2337","PILRA"
"2338","PIM2"
"2339","PIP4K2A"
"2340","PIP4K2C"
"2341","PITPNB"
"2342","PITPNM3"
"2343","PIWIL2"
"2344","PKD2L1"
"2345","PKDCC"
"2346","PKHD1L1"
"2347","PKLR"
"2348","PKNOX1"
"2349","PKP3"
"2350","PKP4"
"2351","PLA1A"
"2352","PLA2G12A"
"2353","PLA2G2A"
"2354","PLA2G2D"
"2355","PLA2G4C"
"2356","PLA2G4D"
"2357","PLA2G7"
"2358","PLAG1"
"2359","PLAGL2"
"2360","PLCB1"
"2361","PLCB2"
"2362","PLCB3"
"2363","PLCE1"
"2364","PLCG2"
"2365","PLCL1"
"2366","PLCL2"
"2367","PLD4"
"2368","PLEKHA5"
"2369","PLEKHA9"
"2370","PLEKHG4B"
"2371","PLEKHH3"
"2372","PLEKHM3"
"2373","PLEKHO1"
"2374","PLEKHO2"
"2375","PLEK"
"2376","PLXNC1"
"2377","PM20D1"
"2378","PML"
"2379","PMM1"
"2380","PMP2"
"2381","PMS2CL"
"2382","PNKD"
"2383","PNOC"
"2384","PNPLA3"
"2385","PNPLA6"
"2386","PNRC1"
"2387","PODXL2"
"2388","POFUT1"
"2389","POLDIP3"
"2390","POLK"
"2391","POLR1A"
"2392","POLR2J2"
"2393","POLR2J3"
"2394","POLR3GL"
"2395","POLR3H"
"2396","POM121L10P"
"2397","POM121L1P"
"2398","POMT2"
"2399","POR"
"2400","POTEF"
"2401","POU2AF1"
"2402","POU2F1"
"2403","POU2F2"
"2404","POU3F3"
"2405","POU5F1B"
"2406","POU6F2"
"2407","PPA1"
"2408","PPARA"
"2409","PPIL2"
"2410","PPIP5K1"
"2411","PPIP5K2"
"2412","PPM1J"
"2413","PPM1K"
"2414","PPM1M"
"2415","PPME1"
"2416","PPP1CB"
"2417","PPP1R10"
"2418","PPP1R12A"
"2419","PPP1R14B"
"2420","PPP1R16B"
"2421","PPP1R1A"
"2422","PPP1R1C"
"2423","PPP1R2P9"
"2424","PPP1R3D"
"2425","PPP1R3G"
"2426","PPP2R3A"
"2427","PPP2R3C"
"2428","PPP3CC"
"2429","PPT1"
"2430","PPY"
"2431","PRAM1"
"2432","PRAMEF12"
"2433","PRAMEF13"
"2434","PRAMEF2"
"2435","PRDM11"
"2436","PRDM5"
"2437","PRDX3"
"2438","PRDX4"
"2439","PRELID1"
"2440","PREP"
"2441","PREX1"
"2442","PRF1"
"2443","PRG1"
"2444","PRICKLE3"
"2445","PRKACB"
"2446","PRKAR2B"
"2447","PRKCB"
"2448","PRKCD"
"2449","PRKCE"
"2450","PRKCQ"
"2451","PRKG2"
"2452","PRMT8"
"2453","PRO0628"
"2454","PRODH"
"2455","PROK2"
"2456","PROX2"
"2457","PRPF40B"
"2458","PRR13"
"2459","PRRG4"
"2460","PRRT1"
"2461","PRSS21"
"2462","PRSS42"
"2463","PRSS48"
"2464","PRSS53"
"2465","PRSS54"
"2466","PRSSL1"
"2467","PSAP"
"2468","PSEN2"
"2469","PSIMCT"
"2470","PSKH2"
"2471","PSMB10"
"2472","PSMB8"
"2473","PSMB9"
"2474","PSME1"
"2475","PSME2"
"2476","PSMF1"
"2477","PSORS1C1"
"2478","PSTPIP1"
"2479","PSTPIP2"
"2480","PTAFR"
"2481","PTCRA"
"2482","PTGDR"
"2483","PTGDS"
"2484","PTGER2"
"2485","PTGER4"
"2486","PTHLH"
"2487","PTMS"
"2488","PTPLAD2"
"2489","PTPLA"
"2490","PTPN13"
"2491","PTPN14"
"2492","PTPN18"
"2493","PTPN20A"
"2494","PTPN22"
"2495","PTPN6"
"2496","PTPN7"
"2497","PTPRCAP"
"2498","PTPRC"
"2499","PTPRJ"
"2500","PTPRN2"
"2501","PTPRO"
"2502","PTPRS"
"2503","PTPRZ1"
"2504","PURB"
"2505","PVRIG"
"2506","PVRL1"
"2507","PWP2"
"2508","PYCARD"
"2509","PYGL"
"2510","PYHIN1"
"2511","ProSAPiP1"
"2512","QKI"
"2513","QPCT"
"2514","QRFP"
"2515","RAB19"
"2516","RAB20"
"2517","RAB27A"
"2518","RAB33A"
"2519","RAB35"
"2520","RAB37"
"2521","RAB38"
"2522","RAB39B"
"2523","RAB39"
"2524","RAB3D"
"2525","RAB40AL"
"2526","RAB40A"
"2527","RAB42"
"2528","RAB6C"
"2529","RAB7L1"
"2530","RAB8B"
"2531","RAB9A"
"2532","RABGEF1"
"2533","RAC2"
"2534","RAC3"
"2535","RAF1"
"2536","RAGE"
"2537","RAI1"
"2538","RALYL"
"2539","RAMP3"
"2540","RANBP3L"
"2541","RANGAP1"
"2542","RAP1A"
"2543","RAP2B"
"2544","RAPGEF1"
"2545","RAPH1"
"2546","RARRES1"
"2547","RARRES3"
"2548","RASA4"
"2549","RASAL3"
"2550","RASGEF1B"
"2551","RASGRP1"
"2552","RASGRP2"
"2553","RASGRP3"
"2554","RASGRP4"
"2555","RASSF1"
"2556","RASSF2"
"2557","RASSF3"
"2558","RASSF4"
"2559","RASSF5"
"2560","RBAK"
"2561","RBM15B"
"2562","RBM22"
"2563","RBM44"
"2564","RBMXL2"
"2565","RBMY1A3P"
"2566","RBP5"
"2567","RCE1"
"2568","RCOR2"
"2569","RCSD1"
"2570","RDH13"
"2571","REC8"
"2572","REEP5"
"2573","RELB"
"2574","RELT"
"2575","REM1"
"2576","RENBP"
"2577","RESP18"
"2578","REV3L"
"2579","RFPL4A"
"2580","RFTN1"
"2581","RFX5"
"2582","RGL1"
"2583","RGL4"
"2584","RGMB"
"2585","RGPD3"
"2586","RGPD6"
"2587","RGPD8"
"2588","RGS10"
"2589","RGS13"
"2590","RGS18"
"2591","RGS19"
"2592","RGS1"
"2593","RGS20"
"2594","RGS9BP"
"2595","RHBDD2"
"2596","RHBDD3"
"2597","RHBDL1"
"2598","RHOA"
"2599","RHOF"
"2600","RHOG"
"2601","RHOH"
"2602","RILPL1"
"2603","RILPL2"
"2604","RILP"
"2605","RIMKLA"
"2606","RIMS2"
"2607","RIN3"
"2608","RIPK2"
"2609","RIPK3"
"2610","RIPK4"
"2611","RIPPLY2"
"2612","RLTPR"
"2613","RNASE10"
"2614","RNASE2"
"2615","RNASE3"
"2616","RNASE6"
"2617","RNASEK"
"2618","RNASET2"
"2619","RNF112"
"2620","RNF114"
"2621","RNF125"
"2622","RNF128"
"2623","RNF130"
"2624","RNF145"
"2625","RNF160"
"2626","RNF166"
"2627","RNF17"
"2628","RNF185"
"2629","RNF187"
"2630","RNF213"
"2631","RNF215"
"2632","RNF24"
"2633","RNF39"
"2634","RNMT"
"2635","ROPN1"
"2636","RORB"
"2637","RP1"
"2638","RP9P"
"2639","RPE65"
"2640","RPL23AP7"
"2641","RPL23AP82"
"2642","RPL37A"
"2643","RPRD1B"
"2644","RPRM"
"2645","RPS14"
"2646","RPS19BP1"
"2647","RPS27L"
"2648","RPS2P32"
"2649","RPS6"
"2650","RPS9"
"2651","RRAS2"
"2652","RRN3P2"
"2653","RRN3"
"2654","RRP7A"
"2655","RRP7B"
"2656","RSF1"
"2657","RSPH3"
"2658","RTKN"
"2659","RTN1"
"2660","RTN4R"
"2661","RTP4"
"2662","RTTN"
"2663","RUFY1"
"2664","RUFY4"
"2665","RUNDC3A"
